死党,"['蓝妮·卡彭', '马里奥·毛瑞尔', '莫茶诺·欣彩萍翩', '纳查·佳塔潘']",2012-01-12,['泰国'],"['剧情', '动作', '爱情', '犯罪']",6.5,3398,https://movie.douban.com/subject/6835009/
盗亦有道,"['李凡秀', '金秀路', '成东日', '李是英', '金慈玉', '高恩美', '洪正浩']",2012-04-13,['韩国'],"['剧情', '动作']",6.5,3359,https://movie.douban.com/subject/4133251/
西藏往事,"['何润东', '宋佳', '郭礼杞', '2 Krayze', '乔什·汉纳姆']",2011-04-08,['中国大陆'],"['剧情', '爱情']",6.5,3320,https://movie.douban.com/subject/4116937/
乔,"['尼古拉斯·凯奇', '泰伊·谢里丹', '罗尼·吉恩·贝尔维斯', '希瑟·卡夫卡', 'Adriene Mishler', 'Anna Niemtschk']",2013-08-30,['美国'],['剧情'],6.5,3267,https://movie.douban.com/subject/19976317/
惊天动地,"['侯勇', '李幼斌', '童蕾', '岳红', '巫刚', '肖雄', '宋春丽', '王嘉', '徐箭', '郭晓东', '刘之冰', '金池']",2009-09-24,['中国大陆'],['剧情'],6.5,3221,https://movie.douban.com/subject/3987383/
蛇鹤八步,"['成龙', '苗可秀', '金刚', '苗天', '何刚', '王筠']",1978-03-08,['中国香港'],"['动作', '剧情']",6.5,3179,https://movie.douban.com/subject/1438924/
金翅雀,"['安塞尔·艾尔高特', '妮可·基德曼', '莎拉·保罗森', '菲恩·伍法德', '阿什莉·卡明斯', '卢克·威尔逊', '杰弗里·怀特', '阿奈林·巴纳德', '卢克·克莱恩坦克', '彼得·雅各布森', '丹尼斯·欧哈拉', '薇拉·菲茨杰拉德', '罗伯特·乔伊', '乔伊·斯洛特尼克', '奥克斯·费格雷', '卡罗琳·戴', '马德奥·范·德·格里恩', '桃乐丝·麦卡锡', '艾米·劳伦斯', '戈登·威纳里克', '蕾切尔·德·拉·托尔', '尼基·陶起亚', '罗伯特·约翰·加拉格尔', '汉克·罗杰森', '阿尔顿·菲茨杰拉德·怀特', '本·霍兰兹沃思', '瑞克·博兰德', '阿尔玛·奎尔沃']",2019-09-08,['美国'],['剧情'],6.5,3153,https://movie.douban.com/subject/25941405/
查泰莱夫人的情人,"['埃莱娜·菲利埃', '伊波利特·吉拉尔多', '玛丽娜·汉斯', 'Sava Lolov', '贝尔纳·维尔莱', 'Michel Vincent']",2006-11-01,"['比利时', '法国', '英国']","['剧情', '爱情']",6.5,3134,https://movie.douban.com/subject/1917080/
机票情缘,"['本·阿弗莱克', '格温妮斯·帕特洛', '亚历克斯·D·林兹', '詹妮弗·格雷', '托尼·戈德温', 'Michael R Bowman', '大卫·多尔夫曼', 'Mike McIntosh', '斯科特·阿兰·史密斯', '杰夫·格尔林', '大卫·圣.詹姆斯', '山姆·洛巴兹', 'Katherine Disque', 'Alastair Surprise', 'Don Amendolia', '娜塔莎·亨斯屈奇', '卡罗琳·阿隆', '乔·莫顿', '朱丽娅·坎贝尔', '约翰尼·盖尔克奇', '大卫·佩默', 'Mark Ankeny', '艾瑞克·奥德', 'Michael Laskin', '丽莎·乔伊纳']",2000-11-15,['美国'],"['剧情', '爱情']",6.5,3077,https://movie.douban.com/subject/1300565/
上海之吻,"['肯·梁', '海顿·潘妮蒂尔', '胡凯莉', '乔·大卫·摩尔 ', '颜雷', 'Brian Gardner', '斯宾塞·雷德福德', '蒂姆斯·伯特姆斯', '吴汉章', '萨默尔·阿尔提丝', '文峰']",2007-02-08,['美国'],"['喜剧', '剧情', '爱情']",6.5,3071,https://movie.douban.com/subject/1890586/
铁路劳工,"['科林·费尔斯', '妮可·基德曼', '杰瑞米·艾文', '真田广之', '斯特兰·斯卡斯加德', '山口英胜', '塔洛·艾什达', '本·奥德里基', '汤姆·霍布斯', '萨姆·里德']",2013-09-06,"['英国', '澳大利亚']",['剧情'],6.5,3051,https://movie.douban.com/subject/7062367/
救世神棍,"['梁朝伟', '陈小春', '林保怡', '莫文蔚', '林晓峰', '杜德伟', '郑则仕', '郑丹瑞', '吴耀汉', '袁咏仪', '陈国新', '邵音音', '罗慧娟', '柯星沛', '潘恒生', '谢子峰', '古炳杰', '陈国熹', '钟丽缇', '郑秀珍', '太保', '黄仲标', '夏萍', '罗家英', '林建明', '梁思敏', '王英杰', '曾近荣']",1995-07-28,['中国香港'],"['喜剧', '剧情']",6.5,3045,https://movie.douban.com/subject/1305376/
公主夜游记,"['莎拉·加顿', '蓓尔·波利', '艾米丽·沃森', '鲁伯特·艾弗雷特', '杰克·莱诺', '罗杰·阿拉姆', '杰克·拉斯基', '安娜斯塔西亚·哈罗德', '鲁斯·西恩', '杰克·戈登', '索菲娅·迪·马蒂诺', '劳伦斯·斯佩尔曼', '杰弗里·斯特里特菲尔德', '菲奥娜·斯金纳尔', '海莉·斯奎尔斯', '蒂姆·波特', '约翰·内威尔', '朱诺·坦普尔', '汉娜弗林', '瑞奇·查普']",2015-05-15,['英国'],"['剧情', '爱情']",6.5,3003,https://movie.douban.com/subject/6874487/
红辣椒,"['黛伯拉·卡普瑞里奥', '斯特凡纳·费拉拉', '马汀娜·波萨', '伦佐·里纳尔迪', 'Nina Soldano', '约翰·斯坦纳', '瓦伦媞娜德米', '里卡尔多·加罗内', '保罗·穆勒', 'Clarita Gatto', 'Elisabeth Kaza', 'Elisabetta Lupetti', '安德烈·奥雷尼', '黛博拉·卡利', '多米齐安诺·阿克安格尼', '卢卡·莱奥内罗', '丁度·巴拉斯']",1991-02-13,['意大利'],"['剧情', '情色']",6.5,2967,https://movie.douban.com/subject/1476913/
替身,"['史蒂芬·莫耶', '托弗·戈瑞斯', '理查·基尔', '尤里·沙尔达罗夫', '妮可·福斯特', '杰弗里·皮尔斯', '马丁·辛', '斯坦娜·卡蒂克', '奥黛塔·安纳布尔']",2011-09-23,['美国'],"['犯罪', '剧情', '悬疑', '惊悚']",6.5,2895,https://movie.douban.com/subject/4884122/
云下的日子,"['张涵予', '于娜', '肖剑', '阿幼朵', '王千源', '耿长军']",2011-03-08,['中国大陆'],"['剧情', '喜剧']",6.5,2875,https://movie.douban.com/subject/5954626/
青空呐喊,"['土屋太凤', '竹内凉真', '叶山奖之', '堀井新太', '小岛藤子', '松井爱莉', '平祐奈', '山田裕贵', '志田未来', '上野树里', '松本穗香', '渡边佑太朗']",2016-08-20,['日本'],['剧情'],6.5,2870,https://movie.douban.com/subject/26683352/
茱丽叶,"['王柏杰', '李千那', '罗思琦', '梁赫群', '黄镫辉', '马国毕', '康晋荣', '黄河']",2010-12-03,['中国台湾'],"['剧情', '爱情', '同性']",6.5,2860,https://movie.douban.com/subject/4920572/
桃李花歌,"['柳承龙', '裴秀智', '宋清晨', '金南佶', '安宰弘', '李东辉', '卢英学', 'Shin Chang-joo', '李汝珍']",2015-11-25,['韩国'],"['剧情', '传记', '历史']",6.5,2846,https://movie.douban.com/subject/25895257/
杀人者唐斩,"['张丰毅', '关之琳', '莫少聪', '张光北', '倪大红']",1993-09-23,"['中国香港', '中国']","['动作', '剧情', '奇幻', '恐怖']",6.5,2772,https://movie.douban.com/subject/1300385/
二龙湖浩哥之风云再起,"['张浩', '李野', '蓝波', '李平']",2015-08-21,['中国大陆'],"['剧情', '喜剧']",6.5,2747,https://movie.douban.com/subject/25870066/
浮沉洛杉矶,"['马修·路德文斯基', '艾莉森·林恩', '迈克尔·梅迪克', '杰西·阿彻', 'Mary Wang', 'William Thomas Jones', '莉娅·蕾切尔', '罗伯特·麦克墨尔', '佩雷兹·希尔顿', 'Tom Nobles', '布伦特·贝利', 'Geoff Stirling', '卡斯帕·安德瑞斯', '布鲁斯·维莱什', 'Gregg Brown', 'C. Stephen Browder', ""Taaffe O'Connell"", 'Judy Tenuta', '比利·斯诺', 'Todd Sherry', '马克·奇尼洛', '金·艾伦', '赖安·卓勒']",2012-04-20,['美国'],"['剧情', '喜剧', '爱情', '同性']",6.5,2665,https://movie.douban.com/subject/5156523/
他们非圣人,"['鲁妮·玛拉', '卡西·阿弗莱克', '本·福斯特', '拉米·马雷克', '基思·卡拉丹', '查尔斯·贝克', '内特·派克', '希瑟·卡夫卡', '维尔·贝布林克']",2013-08-16,['美国'],"['剧情', '爱情', '犯罪']",6.5,2648,https://movie.douban.com/subject/10741221/
娚的一生,"['荣仓奈奈', '丰川悦司', '安藤樱', '前野朋哉', '落合扶树', '根岸季衣', '滨田麻里', '德井优', '木野花', '岩佐真悠子', '绀野千春', '坂口健太郎', '向井理']",2015-02-14,['日本'],['剧情'],6.5,2575,https://movie.douban.com/subject/25871647/
感官新世界,"['奥村公延', '柳原晴郎', '佐久间洋', '岛田久作', '石桥莲司', '入江若叶', '井川比佐志', '林泰文', '片冈鹤太郎', '伊藤步', '坂上二郎', '三木纪平', '根岸季衣', '椎名桔平', '黑木瞳', '东惠美子', '田口智朗', '池内万作']",1998-02-21,['日本'],"['传记', '剧情']",6.5,2572,https://movie.douban.com/subject/1306582/
千钧一发,"['约翰尼·德普', '考特妮·蔡斯', '查尔斯·达顿', '克里斯托弗·沃肯', '罗马·玛菲娅', '彼得·斯特劳斯', '格洛利亚·鲁本', '尤尔·瓦斯克斯', '克拉克·约翰森']",1995-11-22,['美国'],"['犯罪', '剧情', '惊悚']",6.5,2561,https://movie.douban.com/subject/1292702/
蓝与黑,"['娜奥米·哈里斯', '弗兰克·格里罗', '里德·斯科特', '迈克·柯尔特', '泰瑞斯·吉布森', '博·纳普', '娜菲萨·威廉姆斯', '迈克尔·帕帕约翰', '纳尔逊·波尼拉', '詹姆斯·摩西·布莱克', '韦米蒂娅·埃拉恩', '安东尼·迈克尔·弗雷德里克']",2019-09-21,['美国'],"['剧情', '动作', '犯罪', '惊悚']",6.5,2559,https://movie.douban.com/subject/30400499/
安昙春子下落不明,"['苍井优', '高畑充希', '仲野太贺', '叶山奖之', '加濑亮', '菊池亚希子', '落合扶树', '芹那', '山田真步', '花影香音']",2016-12-03,['日本'],['剧情'],6.5,2511,https://movie.douban.com/subject/26644833/
王子,"['阿尔佛莱德·卡斯特罗', '加斯顿·保尔斯', '保拉·沃尔帕托', '胡安·卡洛斯·马尔多纳多', '卢卡斯·巴尔马塞达', 'Cesare Serra']",2019-09-01,"['智利', '阿根廷', '比利时']","['剧情', '同性']",6.5,2412,https://movie.douban.com/subject/30430698/
家族荣誉3：家门的复活,"['卓在勋', '金媛熙', '申贤俊', '金海坤', '郑俊河', '金秀美', '朴熙真', '孔炯轸', '林炯俊', '申伊', '张熙珍']",2006-09-21,['韩国'],"['喜剧', '犯罪', '剧情']",6.5,2397,https://movie.douban.com/subject/1930582/
鲁贝之灯,"['罗什迪·泽姆', '蕾雅·赛杜', '莎拉·弗里斯蒂', '安托万·赖纳茨', '贝蒂·卡图', '菲利普·杜克斯纳']",2019-05-22,['法国'],"['剧情', '犯罪']",6.5,2389,https://movie.douban.com/subject/30209086/
然后，她找到了我,"['科林·费尔斯', '海伦·亨特', '贝特·米德勒', 'Gustavo Cunha', 'Audrey Elizabeth Fafard', '马修·布罗德里克', '蒂姆·罗宾斯', '埃迪·法可', 'Floanne Ankah', 'Schuster Vance', 'Adrianna Bremont', '莉莉亚斯·惠特', '玛姬·丝弗', '萨曼·拉什代', '本·申克曼', 'David Callegati', '约翰·本杰明·西基', '罗伯特·卢波内', 'Stacie Linardos', '汤米·尼尔森', '布拉泽·艾登·道格拉斯', '吉内瓦·卡尔', '詹妮安·加罗法洛']",2007-09-07,['美国'],"['喜剧', '剧情', '爱情']",6.5,2309,https://movie.douban.com/subject/1922147/
张思德,"['吴军', '唐国强', '宋运成', '郑昊', '高山', '刘一莹', '穆建荣', '郭连文', '彭丹', '彭婧', '丁凯']",2004,['中国大陆'],['剧情'],6.5,2303,https://movie.douban.com/subject/1938260/
摇滚吉他梦,"['萨弗蓉·布罗斯', '伊萨赫·德·班克尔', '帕兹·德拉维尔塔', '亚当·崔斯', '詹妮安·加罗法洛', '瑞格·罗杰斯', '阿什莉·阿特金森', '理查德·肖特', '伊丽莎白·玛维尔', '克里斯·鲍尔', '拉里·布洛克', '大卫·韦恩', 'Sonia Manzano', '洛瑞·坦·齐恩']",2008-01-18,['美国'],"['剧情', '音乐', '爱情']",6.5,2264,https://movie.douban.com/subject/2027951/
家怨,"['哈维尔·古铁雷斯', '马里奥·卡萨斯', '大卫·贝尔达格尔', '露丝·迪亚斯', '布鲁娜·库希']",2020-03-25,['西班牙'],"['剧情', '悬疑', '惊悚']",6.5,2255,https://movie.douban.com/subject/33399866/
旅途的结束，世界的开始,"['前田敦子', '染谷将太', '柄本时生', '加濑亮', '阿迪兹·拉贾波夫']",2019-06-14,"['日本', '乌兹别克斯坦', '卡塔尔']",['剧情'],6.5,2246,https://movie.douban.com/subject/30186562/
头发乱了,"['耿乐', '孔琳', '张嘉益', '丁嘉丽', '李孟尧', '扈耀之']",1994,['中国'],['剧情'],6.5,2222,https://movie.douban.com/subject/1427439/
雷锋,"['董金棠', '杨贵发', '党同义', '杨秦华', '于纯绵', '苏友邻', '周保平', '何延凤', '景春寒', '杨成轩', '言小朋', '徐力', '曲云', '胡敏英']",1965-03-05,['中国大陆'],"['剧情', '传记']",6.5,2197,https://movie.douban.com/subject/1472234/
爱人同志,"['刘德华', '钟楚红', '成奎安', '麦飞鸿', '童志', '黄一飞', '刘俊辉', '林威', '陈淑兰', '良鸣', '龙铭恩', '黄智强']",1989-12-21,['中国香港'],"['剧情', '战争']",6.5,2178,https://movie.douban.com/subject/1308229/
太阳王子霍尔斯的大冒险,"['平干二朗', '市原悦子', '东野英治郎', '三岛雅夫', '檜よしえ', '横森久', 'Gilbert Mack', 'Billie Lou Watt', '横内正', '大方斐纱子']",1968-07-21,['日本'],"['动画', '奇幻', '家庭', '动作', '冒险', '剧情']",6.5,2126,https://movie.douban.com/subject/1439204/
无伴奏,"['成海璃子', '池松壮亮', '斋藤工', '远藤新菜', '松本若菜', '藤田朋子', '光石研', '斉藤とも子']",2016-03-26,['日本'],"['剧情', '同性']",6.5,2082,https://movie.douban.com/subject/26577937/
西野的恋爱与冒险,"['竹野内丰', '尾野真千子', '成海璃子', '木村文乃', '本田翼', '麻生久美子', '阿川佐和子', '中村由利佳', '并木史郎']",2014-02-08,['日本'],['剧情'],6.5,2051,https://movie.douban.com/subject/24875659/
花眼,"['武拉拉', '徐静蕾', '王学兵', '安子', '梅婷', '蒙亭宜']",2002-01-01,['中国大陆'],"['剧情', '奇幻', '爱情']",6.5,2045,https://movie.douban.com/subject/1421779/
爱情初学者,"['埃利奥·杰曼诺', '阿斯特丽德·伯格斯-弗瑞斯贝', '瓦莱里奥·比纳斯科', '艾琳娜·蕾多娜希奇', '皮诺·科利齐', '马尔科·达莫雷', '罗什迪·泽姆', '泽维尔·勒梅特', 'Maria Sole Mansutti', 'Anis Gharbi', 'Nicola Sisti Ajmone', '阿尔芭·洛尔瓦彻']",2015-10-23,"['意大利', '法国']","['剧情', '爱情']",6.5,2041,https://movie.douban.com/subject/19949260/
激情沸点,"['唐·约翰逊', '维吉妮娅·马德森', '詹妮弗·康纳利', '查尔斯·马丁·史密斯', '威廉姆·赛德勒', '杰里·哈德因', '巴里·柯宾', '莱昂·里皮', '杰克·南斯', '约翰·霍克', 'James N. Harrell', 'Edith Mills']",1990-10-26,['美国'],"['剧情', '爱情', '犯罪', '惊悚']",6.5,2014,https://movie.douban.com/subject/1293968/
只有芸知道,"['黄轩', '杨采钰', '徐帆', '莉迪亚·佩克汉', '赵淑珍', '张洪杰', '茹萍']",2019-12-20,['中国大陆'],"['剧情', '爱情']",6.4,138808,https://movie.douban.com/subject/33436135/
白鹿原,"['张丰毅', '张雨绮', '段奕宏', '吴刚', '刘威', '成泰燊', '郭涛', '许还山', '李梦']",2012-09-15,['中国大陆'],"['剧情', '历史']",6.4,108431,https://movie.douban.com/subject/4718369/
极乐空间,"['马特·达蒙', '朱迪·福斯特', '沙尔托·科普雷', '艾莉丝·布拉加', '迭戈·卢纳', '瓦格纳·马拉', '威廉·菲克纳', '布兰登·奥雷', '乔希·布莱克', '艾玛·特伦布莱', '索菲亚·斯尼加', '约翰尼·希科', '克里斯蒂娜·考克斯', '杰瑞德·基苏', '艾德里安·霍姆斯', '麦克斯韦·佩里·科顿', '弗雷泽·艾奇逊', '塔拉斯·库斯托伊克', '麦克·卡朋特', '迈克尔·曼多', '户田惠子', '金锋', '尼尔·布洛姆坎普', '迈克尔·山克斯', '奥娜·格奥尔', '塔丽萨·索托', '法兰·塔希尔', '何塞·巴勃罗·坎蒂略', '特瑞·陈', '卡莉·波普']",2013-09-05,['美国'],"['剧情', '动作', '科幻']",6.4,86632,https://movie.douban.com/subject/4116481/
功夫梦,"['贾登·史密斯', '成龙', '塔拉吉·P·汉森', '韩雯雯', '于荣光', '赵毅', '王姬', '林宇阳', '吴妍妍', '2 Krayze', '王振威', '晓庆', '哈里·范·戈库姆']",2010-06-22,"['美国', '中国大陆']","['动作', '剧情', '家庭', '运动']",6.4,86159,https://movie.douban.com/subject/3074503/
痞子英雄之全面开战,"['黄渤', '赵又廷', '杨颖', '关颖', '戴立忍', '高捷', '杜德伟', '藤冈靛', '汤志伟', '林暐恒', '夏利奥', '夏健龙', '孙静雅', '夏靖庭', '邹承恩', '李光复', '谢贤']",2012-06-19,"['中国大陆', '中国台湾']","['剧情', '动作', '犯罪']",6.4,81777,https://movie.douban.com/subject/4154669/
赤裸特工,"['李美琪', '安雅', '吴彦祖', '郑佩佩', '黄佩霞', '连凯', '卢淑仪', '吴嘉龙', '李幸芷', 'Marit Thoresen', '黎强权', '裘德·普瓦耶', 'Matthew Sturgess', 'Kai Taschner']",2002-11-15,['中国香港'],"['动作', '剧情', '爱情', '惊悚']",6.4,81389,https://movie.douban.com/subject/1307762/
昼颜,"['上户彩', '斋藤工', '伊藤步', '平山浩行', '黑泽明日香', '萩原实里', '志贺广太郎', '三浦诚己', '涩川清彦', '松居大悟', '中村育二']",2018-05-18,['日本'],"['剧情', '爱情']",6.4,76184,https://movie.douban.com/subject/26877106/
逆战,"['周杰伦', '谢霆锋', '林鹏', '白冰', '安志杰', '廖启智', '吴嘉龙', '洪天照', '姜皓文', '李馨巧', '金燕玲', '吴浩康', '安东尼·桑德斯卓姆', '张然']",2012-01-17,"['中国香港', '中国大陆']","['剧情', '动作', '犯罪', '惊悚']",6.4,74457,https://movie.douban.com/subject/5977836/
东京攻略,"['梁朝伟', '郑伊健', '陈慧琳', '张柏芝', '仲村亨', '阿部宽', '远藤久美子', '小松拓也', '柴崎幸', '大和武士', '平野贵大', '小泽真珠', '白川南', '森山裕子', '瑞拉·阿芙罗狄蒂', '白川南']",2000-01-28,['中国香港'],"['动作', '喜剧', '剧情', '爱情']",6.4,60523,https://movie.douban.com/subject/1307043/
风平浪静,"['章宇', '宋佳', '王砚辉', '李鸿其', '邓恩熙', '周政杰', '陈瑾', '张建亚', '叶青', '高宇航', '赵龙豪', '丁冠中', '林津锋']",2020-11-06,['中国大陆'],"['剧情', '爱情', '犯罪']",6.4,59197,https://movie.douban.com/subject/27589933/
小丑回魂2,"['詹姆斯·麦卡沃伊', '杰西卡·查斯坦', '比尔·斯卡斯加德', '比尔·哈德尔', '索菲娅·莉莉丝', '杰克·迪伦·格雷泽', '菲恩·伍法德', '杰登·马泰尔', '特洛伊·詹姆斯', '哈维尔·博泰特', '杰·瑞恩', '斯蒂芬·金', '杰克逊·罗伯特·斯科特', '杰里米·雷·泰勒', '泽维尔·多兰', '杰克·威利', '尼古拉斯·汉密尔顿', '杰丝·威克斯勒', '詹姆斯·兰索恩', '瓦耶特·奥莱夫', '欧文·泰格', '艾赛亚·穆斯塔法', '安迪·比恩', '蒂奇·格兰特', '泰勒·弗雷', '贾森·福克斯', '乔森·雅各布', '斯蒂夫·博加尔特', '洛根·汤普森', '杰克·辛', '维尔·贝布林克', '安东尼·尤埃西', '周多多', '彼得·博格丹诺维奇', '卢克·勒斯勒尔', '利亚姆·麦克唐纳', '迪凡·迈耶']",2019-09-06,"['加拿大', '美国']","['剧情', '奇幻', '恐怖']",6.4,53630,https://movie.douban.com/subject/27133569/
中华英雄,"['郑伊健', '舒淇', '杨恭如', '元彪', '林晓峰', '谢霆锋', '吴镇宇', '黄秋生', '徐锦江', '郑浩南', '李灿森', '叶佩雯', '陈小春', '郑佩佩', '吴志雄', '袁伟豪', '何润东', '裘德·普瓦耶', '卢惠光', '林迪安', '黄斌', '林志泰']",1999-07-17,"['中国香港', '中国大陆']","['动作', '冒险', '剧情']",6.4,51642,https://movie.douban.com/subject/1294671/
红雀,"['詹妮弗·劳伦斯', '乔尔·埃哲顿', '马提亚斯·修奈尔', '夏洛特·兰普林', '玛丽-露易丝·帕克', '塞伦·希德', '乔莉·理查德森', '比尔·坎普', '杰瑞米·艾恩斯', '斯科拉·鲁特', '道格拉斯·霍奇斯', '沙基纳·贾弗里', '谢尔盖·波卢宁', '萨沙·弗若洛娃', '塞巴斯蒂安·胡克', '伯纳多·桑托斯', '戴维·米勒', '茵格保加·达坤耐特', '休·夸希', '马卡·扎布罗斯基', '路易斯·霍夫曼', '斯科特·亚历山大·杨', 'Isabella Boylston', '佐尔特·安格尔', '克里斯托弗·康纳德', '西蒙·萨博', '劳伦·格莱齐尔']",2018-03-02,['美国'],"['剧情', '悬疑', '惊悚']",6.4,44294,https://movie.douban.com/subject/25704492/
辛亥革命,"['赵文瑄', '成龙', '李冰冰', '胡歌', '孙淳', '姜武', '陈冲', '余少群', '宁静', '房祖名', '杜宇航', '梅婷', '陶泽如', '邢佳栋', '宋佳', '王子文', '蒋雯丽', '王学圻', '黄志忠', '李东学', '江角真纪子', '张志坚', '多布杰', '魏宗万', '姜广涛', '霍青', '奇道', '王亚楠', '吴俊全', '孙格', '文清', '马岩', '杜星奇', '徐爱珉', '孙敬季', '王欢', '刘雨涛', '盖吉利', '彭梓洋']",2011-09-23,['中国大陆'],"['剧情', '历史', '战争']",6.4,41003,https://movie.douban.com/subject/4896305/
七十七天,"['江一燕', '赵汉唐', '李庆誉']",2017-11-03,['中国大陆'],"['剧情', '冒险']",6.4,38641,https://movie.douban.com/subject/26426026/
蜂鸟特攻,"['杰森·斯坦森', '阿加塔·布泽克', '薇琪·麦克卢尔', '本尼迪克特·王', '盖·莱恩', '优素福·凯尔科尔', '安东尼·莫里斯', '维多利亚·贝维克', '克里斯蒂安·布拉辛顿', '丹尼·韦伯', 'Sang Lui', '布鲁斯·王', '大卫·布拉德利', '希欧布罕·休莱特', 'Steven Beard', '杰森·王', '艾德·高根', '伊恩·皮里', 'Sheng-Chien Tsai', '约瑟夫·阿尔京', '米歇尔·李', '约瑟夫·朗', 'Andrew Ellis', '李·阿斯奎斯-柯', '保罗·布莱克维尔', '史蒂文·博里', '蒂利亚纳·布克丽瓦', '贝恩·科拉科', '克里斯·考林', '李·尼古拉斯·哈里斯', '理查德·赫德曼', '李镇男', '马汀·麦格', '丹尼斯·圣图奇', '森内姆·特米兹']",2014-05-09,"['英国', '美国']","['剧情', '动作', '犯罪', '惊悚']",6.4,36678,https://movie.douban.com/subject/10487568/
假面饭店,"['木村拓哉', '长泽雅美', '滨田岳', '前田敦子', '笹野高史', '高岛政宏', '菜菜绪', '宇梶刚士', '桥本爱实', '田口浩正', '胜地凉', '生濑胜久', '松隆子', '小日向文世', '梶原善', '泉泽祐希', '筱井英介', '渡部笃郎', '石川恋', '东根作寿英', '鹤见辰吾', '石桥凌', '水间龙', '山本启之']",2020-09-04,['日本'],"['剧情', '犯罪', '悬疑']",6.4,35004,https://movie.douban.com/subject/27126336/
晚娘,"['舒伟烈', '钟丽缇', '帕莎拉瓦琳·蒂姆库尔', 'Santisuk Promsiri', '金吉拉·潘帕斯']",2001-09-28,['泰国'],"['剧情', '情色']",6.4,33361,https://movie.douban.com/subject/1304900/
娜娜2,"['中岛美嘉', '市川由衣', '玉山铁二', '姜畅雄', '成宫宽贵', '丸山智己', '本乡奏多', '伊藤由奈', '村松利史', '宍户留美']",2006-12-09,['日本'],"['剧情', '爱情']",6.4,30521,https://movie.douban.com/subject/1915393/
忍者神龟,"['诺兰·诺斯', '詹姆斯·阿诺德·泰勒', '米歇尔·维特菲尔德', '莎拉·米歇尔·盖拉', '克里斯·埃文斯', '帕特里克·斯图尔特', '章子怡', '劳伦斯·菲什伯恩', '凯文·史密斯', '保罗·迈克尔·罗宾逊', '凯文·迈克尔·理查德森', '乌尔夫·皮尔加德', '杰里米·马克斯韦尔', ' 塞巴斯汀·杰森', '苏菲·拉森卡尔赫', '菲尔·拉马', '比利·维斯特', '埃伦·海德', 'Greg Baldwin', '格蕾·德丽斯勒', '大卫·米驰', 'Kim Mai Guest', '罗伯特·汉森', '奥勒·雷米克', '杰斯·哈梅尔', '拉克·温特·安德森', 'Andy Hirsch', '岩松信', '吉姆·卡明斯', '拉斯·米克尔森', '约翰·迪·马吉欧', '迪·布拉雷·贝克尔', '杰夫·贝内特', '塔拉·斯特朗', '克里斯·埃杰利', '詹妮弗·黑尔']",2007-05-18,"['中国香港', '美国']","['动画', '动作', '冒险', '喜剧', '剧情', '家庭', '奇幻']",6.4,29663,https://movie.douban.com/subject/1418187/
曼哈顿女佣,"['詹妮弗·洛佩兹', '拉尔夫·费因斯', '娜塔莎·理查德森', '斯坦利·图齐', '泰勒·珀西', '弗兰西丝·康罗伊', '克里斯·埃吉曼', '艾米·塞德丽丝', '普里西拉·洛佩兹', '鲍勃·霍斯金斯', '麦迪·科尔曼', '杰妮·霍蒂谢尔', 'Marilyn Torres', 'Lou Ferguson', 'James Mount', '克里斯托·艾伦', 'Amber Gristak', 'Christopher Farmer', 'Michael Scovotti', 'Rumaisa Rahman', 'John Miller', '杰夫·赫普内尔', '汤姆·奥洛克', '童自荣', 'Philippe Vonlanthen', 'Glenn Lewis', 'Ray Aranha', '塞思·威廉·迈耶', '文森·德·保罗', '乔尔·加兰', 'Paul Acocella', 'Nicholas Wyman', '艾米·雷德福', 'Hillary B. Smith', '丹妮娜·范·格拉斯', 'Emma Thaler', 'Michael J. Narvaez', '米里亚娜·约科维奇', '拉里·派恩']",2002-12-13,['美国'],"['喜剧', '剧情', '爱情']",6.4,28304,https://movie.douban.com/subject/1305735/
一句顶一万句,"['毛孩', '李倩', '刘蓓', '范伟', '李诺诺', '齐溪', '喻恩泰', '孙茜', '马兰']",2016-11-04,"['中国大陆', '中国香港']","['剧情', '爱情', '家庭']",6.4,27171,https://movie.douban.com/subject/26389466/
甜性涩爱,"['金瑞亨', '金圣洙']",2003-06-20,['韩国'],"['剧情', '情色']",6.4,25799,https://movie.douban.com/subject/1303751/
好雨时节,"['高圆圆', '郑雨盛', '金相浩', '马少骅']",2009-10-08,"['韩国', '中国']","['剧情', '爱情']",6.4,25366,https://movie.douban.com/subject/3401409/
罗马帝国艳情史,"['马尔科姆·麦克道威尔', '特蕾莎·安·萨沃伊', '彼得·奥图尔', '海伦·米伦', '圭多·曼纳里', '约翰·吉尔古德']",1979-08-14,"['意大利', '美国']","['剧情', '情色', '历史']",6.4,25227,https://movie.douban.com/subject/1300291/
日照重庆,"['王学圻', '秦昊', '范冰冰', '王奎荣', '丁嘉丽', '李菲儿', '李玲玉', '张嘉益', '王紫逸', '王澜', '李庆', '何雨檬', '何泓姗']",2010-11-05,['中国大陆'],['剧情'],6.4,22873,https://movie.douban.com/subject/4824223/
植物学家的中国女孩,"['米兰妮·让帕诺米', '李小冉', '林栋甫', '阮如琼', '王伟光', '朱雄']",2006-04-26,"['法国', '加拿大']","['剧情', '爱情', '同性']",6.4,22327,https://movie.douban.com/subject/1765127/
